polygon,probability,port,wkt,closest_terminal,distance_to_closest_terminal,geometry,port_code,distance_to_nearest_container,terminal_name,latitude_custom,longitude_custom,geometry_costums_office,terminal,country,closet_terminal_general,center_point,center_lat,center_lon,numero_polygone,adresse_google,color,name_zone,on_water
"POLYGON ((53.65474875374037 9.510342494327109, 53.65547254195361 9.510232988305114, 53.65548020480429 9.510720207715135, 53.654756416591056 9.510829713737127, 53.65474875374037 9.510342494327109))",0.93058103,DEHAM-RMH,"POLYGON ((9.510342494327109 53.65474875374037, 9.510232988305114 53.65547254195361, 9.510720207715135 53.65548020480429, 9.510829713737127 53.654756416591056, 9.510342494327109 53.65474875374037))",DEHAM-RMH-BRTH,,"POLYGON ((9.510342494327109 53.65474875374037, 9.510232988305114 53.65547254195361, 9.510720207715135 53.65548020480429, 9.510829713737127 53.654756416591056, 9.510342494327109 53.65474875374037))",DEHAM,0.9913124284096152,,,,,,DE,DEHAM-RMH,POINT (9.510531351021122 53.655114479272335),53.655114479272335,9.510531351021122,1269,"MG46+26 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65572684292953 9.50780685876847, 53.65595583431077 9.507693212810867, 53.655974200957985 9.508049274112143, 53.65574520957675 9.508162920069745, 53.65572684292953 9.50780685876847))",0.8981173,DEHAM-RMH,"POLYGON ((9.50780685876847 53.65572684292953, 9.507693212810867 53.65595583431077, 9.508049274112143 53.655974200957985, 9.508162920069745 53.65574520957675, 9.50780685876847 53.65572684292953))",DEHAM-RMH-BRTH,,"POLYGON ((9.50780685876847 53.65572684292953, 9.507693212810867 53.65595583431077, 9.508049274112143 53.655974200957985, 9.508162920069745 53.65574520957675, 9.50780685876847 53.65572684292953))",DEHAM,0.8092777439794374,,,,,,DE,DEHAM-RMH,POINT (9.507928066440307 53.65585052194377),53.65585052194377,9.507928066440307,1270,"MG45+85 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65605912952624 9.502614521747018, 53.65606058010869 9.502452555217925, 53.65639454162194 9.502481327497847, 53.6563930910395 9.50264329402694, 53.65605912952624 9.502614521747018))",0.77991635,DEHAM-RMH,"POLYGON ((9.502614521747018 53.65605912952624, 9.502452555217925 53.65606058010869, 9.502481327497847 53.65639454162194, 9.50264329402694 53.6563930910395, 9.502614521747018 53.65605912952624))",DEHAM-RMH-BRTH,,"POLYGON ((9.502614521747018 53.65605912952624, 9.502452555217925 53.65606058010869, 9.502481327497847 53.65639454162194, 9.50264329402694 53.6563930910395, 9.502614521747018 53.65605912952624))",DEHAM,0.4522821845330234,,,,,,DE,DEHAM-RMH,POINT (9.502547924622434 53.656226835574095),53.656226835574095,9.502547924622434,1271,"MG43+F2 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.656825967067796 9.503015882352942, 53.656932175438925 9.503015882352942, 53.656932175438925 9.503533529411765, 53.656825967067796 9.503533529411765, 53.656825967067796 9.503015882352942))",0.8341332,DEHAM-RMH,"POLYGON ((9.503015882352942 53.656825967067796, 9.503015882352942 53.656932175438925, 9.503533529411765 53.656932175438925, 9.503533529411765 53.656825967067796, 9.503015882352942 53.656825967067796))",DEHAM-RMH-BRTH,,"POLYGON ((9.503015882352942 53.656825967067796, 9.503015882352942 53.656932175438925, 9.503533529411765 53.656932175438925, 9.503533529411765 53.656825967067796, 9.503015882352942 53.656825967067796))",DEHAM,0.4969861427260553,,,,,,DE,DEHAM-RMH,POINT (9.503274705882353 53.656879071253364),53.656879071253364,9.503274705882353,1272,"MG43+Q8 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65448057553649 9.505352060472198, 53.65488429569525 9.505173244936328, 53.65489385748848 9.505380765071378, 53.654490137329724 9.505559580607247, 53.65448057553649 9.505352060472198))",0.8255898,DEHAM-RMH,"POLYGON ((9.505352060472198 53.65448057553649, 9.505173244936328 53.65488429569525, 9.505380765071378 53.65489385748848, 9.505559580607247 53.654490137329724, 9.505352060472198 53.65448057553649))",DEHAM-RMH-BRTH,,"POLYGON ((9.505352060472198 53.65448057553649, 9.505173244936328 53.65488429569525, 9.505380765071378 53.65489385748848, 9.505559580607247 53.654490137329724, 9.505352060472198 53.65448057553649))",DEHAM,0.6739628295392188,,,,,,DE,DEHAM-RMH,POINT (9.505366412771789 53.654687216512485),53.654687216512485,9.505366412771789,1273,"MG34+V4 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65367764749517 9.502333529411764, 53.65387489161298 9.502333529411764, 53.65387489161298 9.502615882352941, 53.65367764749517 9.502615882352941, 53.65367764749517 9.502333529411764))",0.9113743,DEHAM-RMH,"POLYGON ((9.502333529411764 53.65367764749517, 9.502333529411764 53.65387489161298, 9.502615882352941 53.65387489161298, 9.502615882352941 53.65367764749517, 9.502333529411764 53.65367764749517))",DEHAM-RMH-BRTH,,"POLYGON ((9.502333529411764 53.65367764749517, 9.502333529411764 53.65387489161298, 9.502615882352941 53.65387489161298, 9.502615882352941 53.65367764749517, 9.502333529411764 53.65367764749517))",DEHAM,0.5522340058315136,,,,,,DE,DEHAM-RMH,POINT (9.502474705882353 53.65377626955407),53.65377626955407,9.502474705882353,1274,"MG32+GX Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.659724409807446 9.499699414146962, 53.65998273350849 9.499576196261733, 53.65999668272515 9.4998573125628, 53.65973835902411 9.499980530448028, 53.659724409807446 9.499699414146962))",0.79166204,DEHAM-RMH,"POLYGON ((9.499699414146962 53.659724409807446, 9.499576196261733 53.65998273350849, 9.4998573125628 53.65999668272515, 9.499980530448028 53.65973835902411, 9.499699414146962 53.659724409807446))",DEHAM-RMH-BRTH,,"POLYGON ((9.499699414146962 53.659724409807446, 9.499576196261733 53.65998273350849, 9.4998573125628 53.65999668272515, 9.499980530448028 53.65973835902411, 9.499699414146962 53.659724409807446))",DEHAM,0.4383444826585955,,,,,,DE,DEHAM-RMH,POINT (9.499778363354881 53.6598605462663),53.6598605462663,9.499778363354881,1275,"Johann-Rathje-Köser-Straße 7, 21683 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.657822903771745 9.49769149321267, 53.657911598219194 9.497278823529413, 53.658039388245456 9.497543076923078, 53.65795069379801 9.497955746606335, 53.657822903771745 9.49769149321267))",0.8834343,DEHAM-RMH,"POLYGON ((9.49769149321267 53.657822903771745, 9.497278823529413 53.657911598219194, 9.497543076923078 53.658039388245456, 9.497955746606335 53.65795069379801, 9.49769149321267 53.657822903771745))",DEHAM-RMH-BRTH,,"POLYGON ((9.49769149321267 53.657822903771745, 9.497278823529413 53.657911598219194, 9.497543076923078 53.658039388245456, 9.497955746606335 53.65795069379801, 9.49769149321267 53.657822903771745))",DEHAM,0.1822398960594204,,,,,,DE,DEHAM-RMH,POINT (9.497617285067875 53.657931146008586),53.657931146008586,9.497617285067875,1276,"Johann-Rathje-Köser-Straße 7, 21683 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65482317117555 9.498350251329034, 53.654969338715425 9.498334066215161, 53.654980020933124 9.49926141329525, 53.65483385339324 9.499277598409122, 53.65482317117555 9.498350251329034))",0.8514748,DEHAM-RMH,"POLYGON ((9.498350251329034 53.65482317117555, 9.498334066215161 53.654969338715425, 9.49926141329525 53.654980020933124, 9.499277598409122 53.65483385339324, 9.498350251329034 53.65482317117555))",DEHAM-RMH-BRTH,,"POLYGON ((9.498350251329034 53.65482317117555, 9.498334066215161 53.654969338715425, 9.49926141329525 53.654980020933124, 9.499277598409122 53.65483385339324, 9.498350251329034 53.65482317117555))",DEHAM,0.2867035863810719,,,,,,DE,DEHAM-RMH,POINT (9.498805832312145 53.65490159605434),53.65490159605434,9.498805832312145,1277,"MF3X+XG Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65467833770448 9.498962228468054, 53.65479368632127 9.498783412932184, 53.65490144621327 9.499451618355696, 53.654786097596485 9.499630433891566, 53.65467833770448 9.498962228468054))",0.9227761,DEHAM-RMH,"POLYGON ((9.498962228468054 53.65467833770448, 9.498783412932184 53.65479368632127, 9.499451618355696 53.65490144621327, 9.499630433891566 53.654786097596485, 9.498962228468054 53.65467833770448))",DEHAM-RMH-BRTH,,"POLYGON ((9.498962228468054 53.65467833770448, 9.498783412932184 53.65479368632127, 9.499451618355696 53.65490144621327, 9.499630433891566 53.654786097596485, 9.498962228468054 53.65467833770448))",DEHAM,0.3143101168182116,,,,,,DE,DEHAM-RMH,POINT (9.499206923411876 53.65478989195886),53.65478989195886,9.499206923411876,1278,"MF3X+WM Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65572947727843 9.498203219692593, 53.65593341214357 9.498059454524443, 53.65595397850676 9.4983401433029, 53.65575004364162 9.498483908471052, 53.65572947727843 9.498203219692593))",0.9203128,DEHAM-RMH,"POLYGON ((9.498203219692593 53.65572947727843, 9.498059454524443 53.65593341214357, 9.4983401433029 53.65595397850676, 9.498483908471052 53.65575004364162, 9.498203219692593 53.65572947727843))",DEHAM-RMH-BRTH,,"POLYGON ((9.498203219692593 53.65572947727843, 9.498059454524443 53.65593341214357, 9.4983401433029 53.65595397850676, 9.498483908471052 53.65575004364162, 9.498203219692593 53.65572947727843))",DEHAM,0.1940058218163961,,,,,,DE,DEHAM-RMH,POINT (9.498271681497746 53.65584172789259),53.65584172789259,9.498271681497746,1279,"MF4X+88 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65496075729314 9.499255294117647, 53.655127642898215 9.499255294117647, 53.655127642898215 9.499584705882354, 53.65496075729314 9.499584705882354, 53.65496075729314 9.499255294117647))",0.889883,DEHAM-RMH,"POLYGON ((9.499255294117647 53.65496075729314, 9.499255294117647 53.655127642898215, 9.499584705882354 53.655127642898215, 9.499584705882354 53.65496075729314, 9.499255294117647 53.65496075729314))",DEHAM-RMH-BRTH,,"POLYGON ((9.499255294117647 53.65496075729314, 9.499255294117647 53.655127642898215, 9.499584705882354 53.655127642898215, 9.499584705882354 53.65496075729314, 9.499255294117647 53.65496075729314))",DEHAM,0.3066144005276692,,,,,,DE,DEHAM-RMH,POINT (9.49942 53.65504420009568),53.65504420009568,9.49942,1280,"MF4X+2Q Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65490007161857 9.500125882352942, 53.65495165444196 9.500045882352943, 53.655076060074826 9.500817647058824, 53.655024477251445 9.500897647058824, 53.65490007161857 9.500125882352942))",0.6544828,DEHAM-RMH,"POLYGON ((9.500125882352942 53.65490007161857, 9.500045882352943 53.65495165444196, 9.500817647058824 53.655076060074826, 9.500897647058824 53.655024477251445, 9.500125882352942 53.65490007161857))",DEHAM-RMH-BRTH,,"POLYGON ((9.500125882352942 53.65490007161857, 9.500045882352943 53.65495165444196, 9.500817647058824 53.655076060074826, 9.500897647058824 53.655024477251445, 9.500125882352942 53.65490007161857))",DEHAM,0.3672016950386854,,,,,,DE,DEHAM-RMH,POINT (9.500471764705877 53.654988065846695),53.654988065846695,9.500471764705877,1281,"MG32+X5 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.65481238081881 9.498429882352942, 53.654977445853646 9.498045882352942, 53.65503934524171 9.498301882352942, 53.654874280206876 9.498685882352943, 53.65481238081881 9.498429882352942))",0.79435205,DEHAM-RMH,"POLYGON ((9.498429882352942 53.65481238081881, 9.498045882352942 53.654977445853646, 9.498301882352942 53.65503934524171, 9.498685882352943 53.654874280206876, 9.498429882352942 53.65481238081881))",DEHAM-RMH-BRTH,,"POLYGON ((9.498429882352942 53.65481238081881, 9.498045882352942 53.654977445853646, 9.498301882352942 53.65503934524171, 9.498685882352943 53.654874280206876, 9.498429882352942 53.65481238081881))",DEHAM,0.2649981081210182,,,,,,DE,DEHAM-RMH,POINT (9.498365882352942 53.65492586303026),53.65492586303026,9.498365882352942,1282,"MF3X+X8 Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.653852132676306 9.496357058823529, 53.654011445232996 9.496357058823529, 53.654011445232996 9.496615882352941, 53.653852132676306 9.496615882352941, 53.653852132676306 9.496357058823529))",0.8920622,DEHAM-RMH,"POLYGON ((9.496357058823529 53.653852132676306, 9.496357058823529 53.654011445232996, 9.496615882352941 53.654011445232996, 9.496615882352941 53.653852132676306, 9.496357058823529 53.653852132676306))",DEHAM-RMH-BRTH,,"POLYGON ((9.496357058823529 53.653852132676306, 9.496357058823529 53.654011445232996, 9.496615882352941 53.654011445232996, 9.496615882352941 53.653852132676306, 9.496357058823529 53.653852132676306))",DEHAM,0.3149642343281987,,,,,,DE,DEHAM-RMH,POINT (9.496486470588234 53.65393178895466),53.65393178895466,9.496486470588234,1283,"MF3W+HH Stade, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.509523804049785 9.936459026961552, 53.50976743740486 9.936459026961552, 53.50976743740486 9.93685900908126, 53.509523804049785 9.93685900908126, 53.509523804049785 9.936459026961552))",0.9219993,DEHAM-CTA,"POLYGON ((9.936459026961552 53.509523804049785, 9.936459026961552 53.50976743740486, 9.93685900908126 53.50976743740486, 9.93685900908126 53.509523804049785, 9.936459026961552 53.509523804049785))",DEHAM-CTA-BRTH,,"POLYGON ((9.936459026961552 53.509523804049785, 9.936459026961552 53.50976743740486, 9.93685900908126 53.50976743740486, 9.93685900908126 53.509523804049785, 9.936459026961552 53.509523804049785))",DEHAM,0.1496081753372521,,,,,,DE,DEHAM-CTA,POINT (9.936659018021405 53.50964562072733),53.50964562072733,9.936659018021405,1284,"Korbmachersand 30A, 21129 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.51041458850427 9.936388441881604, 53.510650608317 9.936388441881604, 53.510650608317 9.936670782201398, 53.51041458850427 9.936670782201398, 53.51041458850427 9.936388441881604))",0.8928902,DEHAM-CTA,"POLYGON ((9.936388441881604 53.51041458850427, 9.936388441881604 53.510650608317, 9.936670782201398 53.510650608317, 9.936670782201398 53.51041458850427, 9.936388441881604 53.51041458850427))",DEHAM-CTA-BRTH,,"POLYGON ((9.936388441881604 53.51041458850427, 9.936388441881604 53.510650608317, 9.936670782201398 53.510650608317, 9.936670782201398 53.51041458850427, 9.936388441881604 53.51041458850427))",DEHAM,0.199248259418911,,,,,,DE,DEHAM-CTA,POINT (9.936529612041502 53.510532598410634),53.510532598410634,9.936529612041502,1285,"Korbmachersand 30A, 21129 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.50906556752978 9.936512185799817, 53.5093401107276 9.93646976434279, 53.5093429207133 9.936643440017477, 53.50906837751548 9.936685861474505, 53.50906556752978 9.936512185799817))",0.913383,DEHAM-CTA,"POLYGON ((9.936512185799817 53.50906556752978, 9.93646976434279 53.5093401107276, 9.936643440017477 53.5093429207133, 9.936685861474505 53.50906837751548, 9.936512185799817 53.50906556752978))",DEHAM-CTA-BRTH,,"POLYGON ((9.936512185799817 53.50906556752978, 9.93646976434279 53.5093401107276, 9.936643440017477 53.5093429207133, 9.936685861474505 53.50906837751548, 9.936512185799817 53.50906556752978))",DEHAM,0.1355242610634328,,,,,,DE,DEHAM-CTA,POINT (9.936577812908649 53.50920424412153),53.50920424412153,9.936577812908649,1286,9F5FGW5P+MJ,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.506467423610395 9.936739485012549, 53.50664862591823 9.936659488588607, 53.50665882806498 9.936880184605245, 53.50647762575714 9.936960181029187, 53.506467423610395 9.936739485012549))",0.9105091,DEHAM-CTA,"POLYGON ((9.936739485012549 53.506467423610395, 9.936659488588607 53.50664862591823, 9.936880184605245 53.50665882806498, 9.936960181029187 53.50647762575714, 9.936739485012549 53.506467423610395))",DEHAM-CTA-BRTH,,"POLYGON ((9.936739485012549 53.506467423610395, 9.936659488588607 53.50664862591823, 9.936880184605245 53.50665882806498, 9.936960181029187 53.50647762575714, 9.936739485012549 53.506467423610395))",DEHAM,0.158331026024299,,,,,,DE,DEHAM-CTA,POINT (9.936809834808898 53.506563125837694),53.506563125837694,9.936809834808898,1287,9F5FGW4P+JP,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.50772524229596 9.943067414639849, 53.50824294240184 9.942948906174559, 53.508248281229626 9.943171639175816, 53.507730581123745 9.943290147641104, 53.50772524229596 9.943067414639849))",0.9375564,DEHAM-CTA,"POLYGON ((9.943067414639849 53.50772524229596, 9.942948906174559 53.50824294240184, 9.943171639175816 53.508248281229626, 9.943290147641104 53.507730581123745, 9.943067414639849 53.50772524229596))",DEHAM-CTA-BRTH,,"POLYGON ((9.943067414639849 53.50772524229596, 9.942948906174559 53.50824294240184, 9.943171639175816 53.508248281229626, 9.943290147641104 53.507730581123745, 9.943067414639849 53.50772524229596))",DEHAM,0.0742059246184449,,,,,,DE,DEHAM-CTA,POINT (9.94311952690783 53.5079867617628),53.5079867617628,9.94311952690783,1288,"Kattwykweg 7, 21107 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.501378836448 9.937291930904944, 53.50158287938287 9.936976650881174, 53.50162551522001 9.937240168512982, 53.50142147228514 9.937555448536752, 53.501378836448 9.937291930904944))",0.87789285,DEHAM-CTA,"POLYGON ((9.937291930904944 53.501378836448, 9.936976650881174 53.50158287938287, 9.937240168512982 53.50162551522001, 9.937555448536752 53.50142147228514, 9.937291930904944 53.501378836448))",DEHAM-CTA-BRTH,,"POLYGON ((9.937291930904944 53.501378836448, 9.936976650881174 53.50158287938287, 9.937240168512982 53.50162551522001, 9.937555448536752 53.50142147228514, 9.937291930904944 53.501378836448))",DEHAM,0.056832301524448,,,,,,DE,DEHAM-CTA,POINT (9.937266049708963 53.501502175834),53.501502175834,9.937266049708963,1289,9F5FGW2P+JW,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.49724316024564 9.938600107719992, 53.497418271719596 9.938600107719992, 53.497418271719596 9.93916478835958, 53.49724316024564 9.93916478835958, 53.49724316024564 9.938600107719992))",0.93298477,DEHAM-CTA,"POLYGON ((9.938600107719992 53.49724316024564, 9.938600107719992 53.497418271719596, 9.93916478835958 53.497418271719596, 9.93916478835958 53.49724316024564, 9.938600107719992 53.49724316024564))",DEHAM-CTA-BRTH,,"POLYGON ((9.938600107719992 53.49724316024564, 9.938600107719992 53.497418271719596, 9.93916478835958 53.497418271719596, 9.93916478835958 53.49724316024564, 9.938600107719992 53.49724316024564))",DEHAM,0.2302806455921013,,,,,,DE,DEHAM-CTA,POINT (9.938882448039786 53.49733071598262),53.49733071598262,9.938882448039786,1290,"Moorburger Elbdeich 997, 21079 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.492180930328544 9.937964842000454, 53.49236746211602 9.937388397180875, 53.49245121108183 9.937647209140687, 53.49226467929435 9.938223653960266, 53.492180930328544 9.937964842000454))",0.8982488,DEHAM-CTA,"POLYGON ((9.937964842000454 53.492180930328544, 9.937388397180875 53.49236746211602, 9.937647209140687 53.49245121108183, 9.938223653960266 53.49226467929435, 9.937964842000454 53.492180930328544))",DEHAM-CTA-BRTH,,"POLYGON ((9.937964842000454 53.492180930328544, 9.937388397180875 53.49236746211602, 9.937647209140687 53.49245121108183, 9.938223653960266 53.49226467929435, 9.937964842000454 53.492180930328544))",DEHAM,0.5972092046584764,,,,,,DE,DEHAM-CTA,POINT (9.93780602557057 53.49231607070518),53.49231607070518,9.93780602557057,1291,9F5FFWRQ+W4,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.49250748050042 9.936901958893367, 53.492712040112885 9.936304921961012, 53.49278256163563 9.9365356764475, 53.492578002023166 9.937132713379855, 53.49250748050042 9.936901958893367))",0.87786984,DEHAM-CTA,"POLYGON ((9.936901958893367 53.49250748050042, 9.936304921961012 53.492712040112885, 9.9365356764475 53.49278256163563, 9.937132713379855 53.492578002023166, 9.936901958893367 53.49250748050042))",DEHAM-CTA-BRTH,,"POLYGON ((9.936901958893367 53.49250748050042, 9.936304921961012 53.492712040112885, 9.9365356764475 53.49278256163563, 9.937132713379855 53.492578002023166, 9.936901958893367 53.49250748050042))",DEHAM,0.5434690048414917,,,,,,DE,DEHAM-CTA,POINT (9.936718817670435 53.49264502106802),53.49264502106802,9.936718817670435,1292,9F5FFWVP+3M,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.49206946539296 9.941722140102334, 53.492145015159316 9.941566490951677, 53.49223286372485 9.941973712566766, 53.492157313958494 9.942129361717422, 53.49206946539296 9.941722140102334))",0.8538236,DEHAM-CTA,"POLYGON ((9.941722140102334 53.49206946539296, 9.941566490951677 53.492145015159316, 9.941973712566766 53.49223286372485, 9.942129361717422 53.492157313958494, 9.941722140102334 53.49206946539296))",DEHAM-CTA-BRTH,,"POLYGON ((9.941722140102334 53.49206946539296, 9.941566490951677 53.492145015159316, 9.941973712566766 53.49223286372485, 9.942129361717422 53.492157313958494, 9.941722140102334 53.49206946539296))",DEHAM,0.7660752619637372,,,,,,DE,DEHAM-CTA,POINT (9.941847926334548 53.492151164558905),53.492151164558905,9.941847926334548,1293,9F5FFWRR+VP,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.49204849584601 9.941146007202764, 53.49216031203279 9.94109144684367, 53.49220926505236 9.942049559816269, 53.49209744886558 9.942104120175363, 53.49204849584601 9.941146007202764))",0.8282085,DEHAM-CTA,"POLYGON ((9.941146007202764 53.49204849584601, 9.94109144684367 53.49216031203279, 9.942049559816269 53.49220926505236, 9.942104120175363 53.49209744886558, 9.941146007202764 53.49204849584601))",DEHAM-CTA-BRTH,,"POLYGON ((9.941146007202764 53.49204849584601, 9.94109144684367 53.49216031203279, 9.942049559816269 53.49220926505236, 9.942104120175363 53.49209744886558, 9.941146007202764 53.49204849584601))",DEHAM,0.7612246497982391,,,,,,DE,DEHAM-CTA,POINT (9.941597783509515 53.49212888044917),53.49212888044917,9.941597783509515,1294,9F5FFWRR+VJ,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.49330594568874 9.94100726633552, 53.49359596536524 9.940486859294717, 53.49367072620362 9.94088475407354, 53.49338070652713 9.941405161114343, 53.49330594568874 9.94100726633552))",0.93087846,DEHAM-CTA,"POLYGON ((9.94100726633552 53.49330594568874, 9.940486859294717 53.49359596536524, 9.94088475407354 53.49367072620362, 9.941405161114343 53.49338070652713, 9.94100726633552 53.49330594568874))",DEHAM-CTA-BRTH,,"POLYGON ((9.94100726633552 53.49330594568874, 9.940486859294717 53.49359596536524, 9.94088475407354 53.49367072620362, 9.941405161114343 53.49338070652713, 9.94100726633552 53.49330594568874))",DEHAM,0.6063833221667247,,,,,,DE,DEHAM-CTA,POINT (9.94094601020453 53.49348833594617),53.49348833594617,9.94094601020453,1295,9F5FFWVR+99,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.49457385229912 9.933136822531972, 53.495003256087436 9.932473322780456, 53.49503066483988 9.932642726972333, 53.494601261051564 9.93330622672385, 53.49457385229912 9.933136822531972))",0.82178384,DEHAM-CTA,"POLYGON ((9.933136822531972 53.49457385229912, 9.932473322780456 53.495003256087436, 9.932642726972333 53.49503066483988, 9.93330622672385 53.494601261051564, 9.933136822531972 53.49457385229912))",DEHAM-CTA-BRTH,,"POLYGON ((9.933136822531972 53.49457385229912, 9.932473322780456 53.495003256087436, 9.932642726972333 53.49503066483988, 9.93330622672385 53.494601261051564, 9.933136822531972 53.49457385229912))",DEHAM,0.3254096797302109,,,,,,DE,DEHAM-CTA,POINT (9.932889774752153 53.4948022585695),53.4948022585695,9.932889774752153,1296,"Moorburger Elbdeich 232, 21079 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.53912039936577 9.907155269509257, 53.53935621227557 9.907155269509257, 53.53935621227557 9.90936663879819, 53.53912039936577 9.90936663879819, 53.53912039936577 9.907155269509257))",0.8759447,DEHAM-CTB,"POLYGON ((9.907155269509257 53.53912039936577, 9.907155269509257 53.53935621227557, 9.90936663879819 53.53935621227557, 9.90936663879819 53.53912039936577, 9.907155269509257 53.53912039936577))",DEHAM-CTB-BRTH,,"POLYGON ((9.907155269509257 53.53912039936577, 9.907155269509257 53.53935621227557, 9.90936663879819 53.53935621227557, 9.90936663879819 53.53912039936577, 9.907155269509257 53.53912039936577))",DEHAM,0.2268502879043551,,,,,,DE,DEHAM-CTB,POINT (9.908260954153723 53.539238305820675),53.539238305820675,9.908260954153723,1297,"GWQ4+PM, 21129 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.53941027719687 9.905961957422598, 53.53947674794997 9.905668287075788, 53.53961816422192 9.905974430517972, 53.53955169346882 9.906268100864782, 53.53941027719687 9.905961957422598))",0.91516125,DEHAM-CTB,"POLYGON ((9.905961957422598 53.53941027719687, 9.905668287075788 53.53947674794997, 9.905974430517972 53.53961816422192, 9.906268100864782 53.53955169346882, 9.905961957422598 53.53941027719687))",DEHAM-CTB-BRTH,,"POLYGON ((9.905961957422598 53.53941027719687, 9.905668287075788 53.53947674794997, 9.905974430517972 53.53961816422192, 9.906268100864782 53.53955169346882, 9.905961957422598 53.53941027719687))",DEHAM,0.3667559657024687,,,,,,DE,DEHAM-CTB,POINT (9.905968193970285 53.5395142207094),53.5395142207094,9.905968193970285,1298,"GWQ4+PM, 21129 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.537651280381 9.910044350065787, 53.53765421146777 9.909849457769486, 53.53808792610199 9.909911844633143, 53.53808499501521 9.910106736929446, 53.537651280381 9.910044350065787))",0.90959173,DEHAM-CTB,"POLYGON ((9.910044350065787 53.537651280381, 9.909849457769486 53.53765421146777, 9.909911844633143 53.53808792610199, 9.910106736929446 53.53808499501521, 9.910044350065787 53.537651280381))",DEHAM-CTB-BRTH,,"POLYGON ((9.910044350065787 53.537651280381, 9.909849457769486 53.53765421146777, 9.909911844633143 53.53808792610199, 9.910106736929446 53.53808499501521, 9.910044350065787 53.537651280381))",DEHAM,0.0501402355148668,,,,,,DE,DEHAM-CTB,POINT (9.909978097349468 53.53786960324149),53.53786960324149,9.909978097349468,1299,9F5FGWQ5+4X,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
